ConsumoMensal,Regiao,DiasNoMes,TarifaPorKWh,ClasseDeConsumo,Impostos,ValorConta
1604.75,Nordeste,30,0.8,Comercial,101.24,1385.04
498.01,Nordeste,30,1.35,Residencial,150.92,823.23
656.87,Sul,30,0.95,Industrial,27.12,651.15
1212.37,Norte,30,0.51,Residencial,18.58,636.89
174.04,Norte,30,1.45,Comercial,80.01,332.37
1248.42,Sul,30,0.84,Industrial,179.03,1227.7
1783.96,Nordeste,30,1.47,Comercial,71.04,2693.46
1148.26,Centro-Oeste,30,0.74,Industrial,54.21,903.92
1745.7,Sudeste,30,0.68,Residencial,37.79,1224.87
1181.07,Sul,30,1.4,Comercial,19.8,1673.3
1795.52,Sudeste,30,1.13,Residencial,159.55,2188.49
1348.69,Norte,30,0.75,Industrial,42.93,1054.45
1686.9,Norte,30,1.19,Industrial,17.04,2024.45
372.37,Nordeste,30,0.68,Comercial,61.62,314.83
862.53,Centro-Oeste,30,0.9,Residencial,79.83,856.11
1849.77,Centro-Oeste,30,0.88,Comercial,44.56,1672.36
561.03,Centro-Oeste,30,1.27,Residencial,177.61,890.12
636.23,Centro-Oeste,30,0.69,Industrial,122.51,561.51
620.25,Norte,30,0.77,Comercial,194.36,671.95
960.95,Nordeste,30,1.02,Residencial,183.74,1163.91
1568.77,Centro-Oeste,30,0.9,Comercial,162.25,1574.14
1287.32,Sul,30,1.44,Residencial,43.42,1897.16
547.74,Nordeste,30,0.69,Comercial,160.49,538.43
1695.66,Sudeste,30,0.7,Residencial,129.25,1316.21
1146.89,Nordeste,30,0.85,Industrial,181.13,1155.99
1508.58,Centro-Oeste,30,0.5,Comercial,161.17,915.46
257.06,Sul,30,0.95,Comercial,144.78,388.99
1242.03,Sudeste,30,0.85,Residencial,183.63,1239.36
587.91,Sul,30,0.6,Industrial,42.76,395.51
211.91,Centro-Oeste,30,1.41,Comercial,174.9,473.69
331.88,Centro-Oeste,30,1.45,Comercial,133.52,614.75
1057.89,Sul,30,0.85,Comercial,79.98,979.19
1165.1,Sudeste,30,1.22,Industrial,84.05,1505.47
1377.02,Sul,30,0.51,Residencial,164.71,866.99
1298.13,Nordeste,30,1.45,Industrial,138.93,2021.22
1568.65,Sul,30,0.68,Industrial,97.95,1164.63
1905.83,Centro-Oeste,30,1.01,Residencial,35.99,1960.88
1418.22,Centro-Oeste,30,0.85,Comercial,96.56,1302.05
1633.77,Norte,30,0.52,Residencial,190.48,1040.04
156.24,Centro-Oeste,30,1.34,Residencial,68.66,278.02
1950.91,Centro-Oeste,30,1.31,Comercial,80.05,2635.74
726.66,Centro-Oeste,30,1.19,Industrial,53.01,917.74
1108.58,Centro-Oeste,30,0.95,Industrial,137.49,1190.64
1532.39,Sudeste,30,1.37,Industrial,27.71,2127.08
302.33,Sudeste,30,0.58,Industrial,127.05,302.4
999.98,Centro-Oeste,30,1.26,Industrial,193.65,1453.62
335.61,Sul,30,0.62,Industrial,95.53,303.61
95.86,Sul,30,0.76,Comercial,38.91,111.76
597.27,Centro-Oeste,30,1.39,Industrial,46.15,876.36
1018.75,Nordeste,30,0.52,Residencial,95.65,625.4
695.63,Norte,30,0.98,Industrial,148.29,830.01
97.73,Centro-Oeste,30,0.88,Residencial,182.14,268.14
1391.93,Centro-Oeste,30,0.65,Comercial,74.14,978.89
811.48,Norte,30,0.54,Industrial,150.43,588.63
1683.06,Sudeste,30,1.16,Residencial,120.02,2072.37
91.05,Sul,30,0.78,Comercial,49.09,120.11
1004.64,Nordeste,30,1.08,Residencial,76.45,1161.46
1636.93,Norte,30,0.73,Comercial,126.58,1321.54
885.04,Centro-Oeste,30,0.99,Comercial,21.39,897.58
1523.42,Sul,30,0.7,Comercial,171.18,1237.57
1666.54,Sudeste,30,0.66,Industrial,198.73,1298.65
1091.04,Nordeste,30,0.96,Industrial,169.1,1216.5
60.08,Sudeste,30,0.68,Comercial,158.07,198.92
1855.88,Sul,30,1.32,Residencial,28.03,2477.79
349.34,Sul,30,0.75,Industrial,178.82,440.82
624.1,Sul,30,0.97,Industrial,129.47,734.85
1096.54,Sudeste,30,1.45,Comercial,102.26,1692.24
81.44,Centro-Oeste,30,1.26,Residencial,144.07,246.68
451.42,Norte,30,1.06,Comercial,39.39,517.9
604.97,Norte,30,1.49,Residencial,17.5,918.91
1227.32,Sudeste,30,0.92,Industrial,129.94,1259.07
1540.15,Nordeste,30,1.2,Industrial,169.46,2017.64
1933.78,Sul,30,0.56,Residencial,184.97,1267.89
752.41,Norte,30,1.04,Residencial,51.99,834.5
208.36,Nordeste,30,0.5,Comercial,196.56,300.74
310.68,Sudeste,30,0.73,Industrial,164.58,391.38
1651.58,Norte,30,1.29,Industrial,165.51,2296.05
1477.09,Centro-Oeste,30,0.58,Industrial,182.07,1038.78
497.58,Sudeste,30,0.99,Residencial,31.0,523.6
468.15,Centro-Oeste,30,0.51,Industrial,30.89,269.65
664.56,Sul,30,1.34,Industrial,87.85,978.36
1223.83,Sul,30,0.75,Comercial,92.84,1010.71
1670.66,Norte,30,1.37,Industrial,82.38,2371.18
535.11,Sul,30,1.35,Residencial,60.18,782.58
628.73,Sudeste,30,0.97,Residencial,195.6,805.47
221.82,Nordeste,30,1.34,Comercial,173.33,470.57
1212.87,Norte,30,0.81,Industrial,16.62,999.04
522.73,Norte,30,1.3,Comercial,89.93,769.48
975.78,Centro-Oeste,30,1.3,Residencial,196.01,1464.52
1284.2,Norte,30,1.42,Comercial,135.33,1958.89
1980.11,Nordeste,30,0.85,Industrial,171.53,1854.62
1616.58,Centro-Oeste,30,0.95,Comercial,159.36,1695.11
199.89,Sudeste,30,1.15,Residencial,196.4,426.27
930.63,Sudeste,30,0.88,Industrial,58.95,877.9
400.17,Sudeste,30,1.09,Industrial,111.8,547.99
1200.94,Sul,30,0.88,Industrial,57.31,1114.14
1590.16,Sul,30,1.33,Industrial,33.7,2148.61
1776.19,Nordeste,30,0.71,Comercial,90.33,1351.42
235.88,Sudeste,30,1.36,Industrial,62.34,383.14
1177.59,Norte,30,1.32,Industrial,53.31,1607.73
1098.79,Norte,30,1.2,Industrial,155.14,1473.69
1475.76,Norte,30,1.15,Industrial,59.11,1756.23
375.04,Sudeste,30,1.36,Industrial,146.52,656.57
1568.27,Centro-Oeste,30,0.6,Residencial,74.77,1015.73
681.75,Sul,30,1.21,Comercial,177.04,1001.96
281.54,Sul,30,0.83,Industrial,138.53,372.21
440.16,Sul,30,1.35,Residencial,45.75,639.97
489.75,Nordeste,30,1.39,Residencial,22.73,703.48
248.91,Sul,30,0.92,Comercial,148.43,377.43
1085.14,Nordeste,30,1.09,Industrial,64.99,1247.79
1714.72,Norte,30,0.97,Residencial,160.91,1824.19
924.76,Sul,30,0.64,Residencial,153.62,745.47
431.27,Sudeste,30,1.25,Comercial,189.19,728.28
1156.78,Nordeste,30,0.59,Comercial,30.75,713.25
1340.65,Sul,30,0.54,Industrial,145.69,869.64
1956.19,Norte,30,1.3,Residencial,70.84,2613.89
852.28,Sudeste,30,0.66,Comercial,112.21,674.71
1196.1,Sudeste,30,0.71,Comercial,57.17,906.4
1218.37,Nordeste,30,1.17,Residencial,194.78,1620.27
609.87,Centro-Oeste,30,0.55,Residencial,121.76,457.19
93.35,Centro-Oeste,30,1.33,Comercial,17.64,141.8
1453.35,Sudeste,30,1.17,Industrial,177.77,1878.19
1732.51,Nordeste,30,0.91,Residencial,22.91,1599.49
1485.43,Sul,30,0.99,Residencial,142.65,1613.23
1985.63,Centro-Oeste,30,0.68,Industrial,43.62,1393.85
57.39,Centro-Oeste,30,0.77,Residencial,76.51,120.7
1752.65,Centro-Oeste,30,0.52,Residencial,99.27,1010.65
1676.91,Sul,30,1.28,Comercial,106.55,2252.99
385.45,Norte,30,1.27,Industrial,184.12,673.64
1685.38,Norte,30,0.8,Comercial,128.7,1477.0
904.72,Centro-Oeste,30,1.03,Residencial,90.15,1022.01
1232.84,Sudeste,30,1.4,Industrial,59.69,1785.67
1357.9,Nordeste,30,0.57,Industrial,108.59,882.59
443.41,Norte,30,1.21,Residencial,196.39,732.92
1831.04,Norte,30,1.09,Comercial,122.35,2118.18
54.2,Nordeste,30,0.71,Residencial,48.35,86.83
101.0,Norte,30,1.28,Comercial,102.35,231.63
783.51,Norte,30,1.31,Comercial,51.16,1077.56
1676.58,Nordeste,30,1.43,Comercial,152.59,2550.1
238.8,Norte,30,0.8,Residencial,106.38,297.42
1076.55,Norte,30,1.16,Residencial,73.26,1322.06
729.1,Norte,30,0.55,Residencial,14.74,415.75
951.17,Norte,30,0.87,Industrial,31.29,858.81
1175.39,Sul,30,0.58,Residencial,127.52,809.25
1060.84,Sul,30,0.81,Comercial,61.35,920.63
91.29,Norte,30,0.76,Residencial,163.65,233.03
511.89,Sul,30,1.3,Residencial,43.86,709.32
1982.91,Sudeste,30,1.37,Residencial,171.03,2887.62
672.06,Sudeste,30,1.29,Comercial,192.02,1058.98
1237.59,Norte,30,0.91,Residencial,87.56,1213.77
825.19,Sudeste,30,1.24,Residencial,176.05,1199.29
1408.81,Norte,30,1.44,Residencial,81.59,2110.28
265.37,Norte,30,0.77,Residencial,14.41,218.74
1085.18,Sul,30,1.18,Industrial,180.64,1461.15
1246.37,Nordeste,30,1.2,Residencial,49.94,1545.58
1394.64,Sul,30,0.77,Industrial,46.28,1120.15
1228.31,Sudeste,30,1.33,Residencial,129.95,1763.6
76.65,Centro-Oeste,30,0.87,Comercial,159.52,226.21
1440.04,Sul,30,1.11,Industrial,40.88,1639.32
1730.83,Nordeste,30,1.19,Comercial,93.52,2153.21
1284.1,Sudeste,30,1.4,Residencial,198.29,1996.03
328.86,Sudeste,30,1.39,Comercial,95.67,552.79
454.12,Norte,30,0.94,Residencial,70.8,497.67
1075.5,Nordeste,30,0.88,Residencial,162.98,1109.42
1945.46,Nordeste,30,1.41,Industrial,159.75,2902.85
559.35,Nordeste,30,1.11,Residencial,41.44,662.32
971.23,Sul,30,1.25,Comercial,16.85,1230.89
898.48,Centro-Oeste,30,1.49,Comercial,127.72,1466.46
1300.22,Sul,30,0.82,Comercial,106.14,1172.32
1603.01,Centro-Oeste,30,1.08,Residencial,164.83,1896.08
422.39,Sul,30,0.58,Residencial,13.51,258.5
854.11,Nordeste,30,0.88,Industrial,113.47,865.09
1380.34,Sul,30,1.34,Comercial,86.48,1936.14
1808.6,Sudeste,30,0.81,Industrial,124.72,1589.69
1098.45,Sul,30,0.84,Industrial,187.89,1110.59
189.69,Nordeste,30,1.23,Residencial,122.57,355.89
1349.0,Sul,30,1.31,Residencial,153.14,1920.33
679.55,Sul,30,1.11,Comercial,30.61,784.91
896.92,Sudeste,30,1.37,Residencial,62.69,1291.47
1860.09,Centro-Oeste,30,1.11,Industrial,164.79,2229.49
981.82,Centro-Oeste,30,1.08,Industrial,84.88,1145.25
733.29,Sudeste,30,1.01,Industrial,107.73,848.35
1720.64,Sul,30,0.74,Residencial,62.97,1336.24
1805.05,Centro-Oeste,30,1.45,Residencial,38.81,2656.13
153.09,Norte,30,1.3,Comercial,186.55,385.57
1693.08,Centro-Oeste,30,1.42,Industrial,106.77,2510.94
1040.4,Centro-Oeste,30,1.06,Residencial,192.92,1295.74
1057.74,Centro-Oeste,30,1.34,Industrial,90.81,1508.18
1829.9,Nordeste,30,1.28,Industrial,117.22,2459.49
612.27,Norte,30,1.0,Comercial,188.0,800.27
1972.04,Nordeste,30,1.4,Comercial,42.35,2803.21
490.2,Nordeste,30,1.19,Comercial,13.07,596.41
950.26,Nordeste,30,0.76,Industrial,49.45,771.65
936.83,Nordeste,30,1.44,Residencial,155.46,1504.5
1463.33,Centro-Oeste,30,0.71,Residencial,166.8,1205.76
255.75,Centro-Oeste,30,0.95,Residencial,186.99,429.95
141.58,Norte,30,1.12,Comercial,98.7,257.27
614.17,Sudeste,30,1.18,Residencial,126.73,851.45
1665.8,Nordeste,30,0.82,Residencial,134.15,1500.11
711.36,Nordeste,30,1.19,Comercial,123.01,969.53
143.32,Nordeste,30,1.38,Industrial,30.17,227.95
878.09,Sudeste,30,1.18,Industrial,21.63,1057.78
1366.06,Centro-Oeste,30,1.03,Residencial,70.04,1477.08
1988.78,Nordeste,30,0.59,Industrial,61.04,1234.42
574.5,Norte,30,1.31,Industrial,122.74,875.34
1222.97,Norte,30,1.36,Industrial,102.64,1765.88
1277.17,Sul,30,1.26,Comercial,106.57,1715.8
348.28,Centro-Oeste,30,1.16,Residencial,52.7,456.7
1303.61,Sul,30,1.45,Industrial,96.52,1986.75
369.27,Sudeste,30,0.76,Comercial,20.57,301.22
326.18,Centro-Oeste,30,0.86,Residencial,32.88,313.39
882.88,Centro-Oeste,30,0.69,Residencial,20.75,629.94
1641.5,Norte,30,1.24,Residencial,158.1,2193.56
255.96,Nordeste,30,0.81,Comercial,41.68,249.01
1740.75,Nordeste,30,1.45,Comercial,29.09,2553.18
116.61,Sul,30,0.7,Residencial,89.82,171.45
1949.45,Centro-Oeste,30,1.27,Industrial,124.86,2600.66
141.52,Sul,30,0.58,Industrial,183.51,265.59
87.52,Centro-Oeste,30,0.94,Industrial,10.48,92.75
1775.91,Sudeste,30,0.64,Residencial,129.49,1266.07
654.03,Sul,30,0.95,Comercial,42.42,663.75
1311.62,Nordeste,30,1.49,Comercial,57.42,2011.73
1956.14,Nordeste,30,1.0,Comercial,84.45,2040.59
1081.46,Sudeste,30,1.35,Residencial,174.63,1634.6
652.45,Nordeste,30,0.75,Residencial,17.41,506.75
1818.05,Nordeste,30,1.17,Residencial,39.76,2166.88
1216.43,Nordeste,30,1.3,Industrial,100.93,1682.29
628.4,Sul,30,0.55,Industrial,32.62,378.24
1952.8,Centro-Oeste,30,1.22,Comercial,109.28,2491.7
1889.27,Nordeste,30,1.09,Residencial,47.69,2106.99
1343.17,Sul,30,0.62,Industrial,153.97,986.74
1473.39,Sudeste,30,0.72,Industrial,47.39,1108.23
515.47,Sul,30,0.75,Comercial,170.11,556.71
955.46,Norte,30,0.69,Comercial,95.29,754.56
1805.61,Nordeste,30,0.71,Residencial,40.78,1322.76
956.67,Centro-Oeste,30,1.05,Residencial,113.64,1118.14
1905.6,Centro-Oeste,30,0.98,Residencial,158.67,2026.16
1458.46,Centro-Oeste,30,1.3,Industrial,157.56,2053.56
603.85,Norte,30,0.51,Residencial,187.27,495.23
800.72,Norte,30,0.52,Residencial,118.25,534.62
1911.45,Norte,30,0.8,Industrial,129.33,1658.49
374.17,Norte,30,0.77,Industrial,98.09,386.2
1575.15,Norte,30,1.08,Industrial,75.11,1776.27
1630.34,Sudeste,30,0.65,Comercial,35.44,1095.16
938.01,Sul,30,0.9,Industrial,60.48,904.69
1052.07,Norte,30,0.61,Comercial,23.78,665.54
1725.72,Norte,30,0.67,Industrial,17.61,1173.84
750.34,Sul,30,0.53,Industrial,58.44,456.12
1996.67,Sul,30,1.31,Residencial,81.63,2697.27
532.94,Sul,30,1.27,Industrial,101.69,778.52
282.22,Norte,30,0.54,Industrial,120.86,273.26
757.27,Nordeste,30,0.76,Industrial,36.59,612.12
377.39,Nordeste,30,1.36,Residencial,117.51,630.76
1403.28,Norte,30,1.08,Industrial,108.77,1624.31
1639.97,Sul,30,0.56,Industrial,10.39,928.77
1961.6,Sul,30,0.57,Industrial,124.1,1242.21
486.23,Sudeste,30,1.21,Industrial,187.19,775.53
1736.1,Nordeste,30,0.88,Comercial,186.8,1714.57
1251.74,Sul,30,0.93,Industrial,140.32,1304.44
910.08,Sudeste,30,0.55,Comercial,133.6,634.14
118.92,Centro-Oeste,30,0.54,Residencial,84.65,148.87
371.05,Nordeste,30,0.61,Industrial,160.27,386.61
397.03,Sudeste,30,0.65,Comercial,33.96,292.03
1025.5,Sul,30,1.14,Residencial,12.97,1182.04
186.27,Centro-Oeste,30,0.69,Residencial,152.44,280.97
807.74,Centro-Oeste,30,1.03,Industrial,174.03,1006.0
1740.16,Nordeste,30,0.92,Industrial,28.54,1629.49
52.89,Sul,30,0.78,Comercial,27.83,69.08
1292.78,Centro-Oeste,30,1.05,Industrial,143.01,1500.43
642.52,Centro-Oeste,30,1.49,Residencial,100.47,1057.82
1818.37,Nordeste,30,1.15,Comercial,190.72,2281.85
195.08,Sudeste,30,0.63,Residencial,19.37,142.27
882.61,Norte,30,0.75,Industrial,57.84,719.8
1967.64,Sul,30,1.01,Comercial,112.42,2099.74
493.78,Norte,30,0.77,Comercial,31.52,411.73
1181.99,Sul,30,0.83,Residencial,103.71,1084.76
1417.56,Nordeste,30,1.2,Residencial,128.64,1829.71
877.4,Sul,30,1.13,Comercial,85.89,1077.35
1537.17,Norte,30,0.69,Comercial,30.0,1090.65
162.5,Centro-Oeste,30,0.84,Industrial,122.36,258.86
1025.88,Sul,30,1.44,Residencial,141.36,1618.63
1958.88,Centro-Oeste,30,0.78,Comercial,25.56,1553.49
705.61,Sudeste,30,0.86,Comercial,27.95,634.77
571.98,Sul,30,1.37,Comercial,123.16,906.77
1097.82,Nordeste,30,1.44,Residencial,155.96,1736.82
1194.99,Nordeste,30,0.93,Industrial,24.42,1135.76
973.99,Nordeste,30,1.24,Residencial,70.54,1278.29
1033.25,Norte,30,0.64,Industrial,43.03,704.31
89.61,Norte,30,0.76,Residencial,48.87,116.97
1722.07,Nordeste,30,0.54,Residencial,100.37,1030.29
1575.71,Sudeste,30,1.24,Industrial,53.77,2007.65
622.32,Centro-Oeste,30,0.54,Residencial,181.08,517.13
660.33,Sul,30,1.08,Residencial,161.06,874.22
1069.75,Norte,30,0.66,Comercial,48.0,754.04
1496.07,Nordeste,30,0.9,Industrial,131.76,1478.22
1305.95,Norte,30,1.02,Industrial,177.64,1509.71
287.39,Sul,30,0.97,Residencial,72.27,351.04
1852.69,Sul,30,0.69,Industrial,15.66,1294.02
1986.84,Nordeste,30,1.38,Residencial,22.27,2764.11
1804.56,Sudeste,30,1.12,Comercial,67.27,2088.38
1834.2,Nordeste,30,1.13,Industrial,145.13,2217.78
148.51,Sudeste,30,1.21,Industrial,129.46,309.16
810.7,Centro-Oeste,30,0.89,Comercial,56.23,777.75
1179.68,Nordeste,30,1.22,Residencial,33.57,1472.78
754.36,Sul,30,1.3,Residencial,47.56,1028.23
1618.2,Sul,30,0.81,Comercial,89.45,1400.19
1178.95,Sudeste,30,1.04,Residencial,48.04,1274.15
333.16,Centro-Oeste,30,1.08,Industrial,198.03,557.84
331.45,Nordeste,30,0.82,Comercial,176.22,448.01
94.79,Centro-Oeste,30,1.05,Residencial,124.57,224.1
824.94,Sudeste,30,0.94,Residencial,25.59,801.03
1225.26,Sul,30,1.14,Industrial,99.21,1496.01
1526.11,Sudeste,30,1.26,Industrial,150.32,2073.22
275.07,Sudeste,30,1.13,Residencial,141.2,452.03
1928.64,Norte,30,0.51,Comercial,158.39,1142.0
996.74,Nordeste,30,1.47,Residencial,181.08,1646.29
1891.61,Sudeste,30,0.97,Residencial,143.78,1978.64
127.09,Nordeste,30,1.24,Industrial,129.89,287.48
1911.76,Nordeste,30,0.6,Residencial,177.01,1324.07
1592.78,Norte,30,1.47,Industrial,105.34,2446.73
1284.07,Sul,30,0.9,Residencial,106.19,1261.85
1250.53,Sudeste,30,0.83,Comercial,47.23,1085.17
1664.49,Sudeste,30,1.15,Comercial,125.51,2039.67
751.39,Centro-Oeste,30,1.14,Industrial,111.9,968.48
99.67,Sul,30,1.39,Residencial,140.72,279.26
1497.31,Nordeste,30,0.81,Residencial,143.45,1356.27
1290.7,Nordeste,30,1.16,Comercial,88.63,1585.84
1995.65,Sul,30,1.36,Industrial,178.18,2892.26
1911.05,Centro-Oeste,30,1.17,Comercial,59.29,2295.22
1324.83,Norte,30,0.75,Industrial,84.75,1078.37
169.67,Sul,30,1.21,Industrial,81.61,286.91
1980.95,Sudeste,30,1.49,Comercial,50.11,3001.73
1351.14,Centro-Oeste,30,0.88,Residencial,120.77,1309.77
876.58,Sudeste,30,0.99,Industrial,26.21,894.02
1883.64,Sul,30,1.43,Comercial,141.86,2835.47
931.52,Sul,30,1.26,Industrial,51.65,1225.37
348.57,Norte,30,1.02,Residencial,94.08,449.62
942.3,Centro-Oeste,30,0.89,Industrial,172.54,1011.19
1433.78,Centro-Oeste,30,1.35,Residencial,101.45,2037.05
1308.19,Sudeste,30,0.9,Industrial,116.22,1293.59
1227.93,Norte,30,0.65,Comercial,68.48,866.63
739.51,Norte,30,0.76,Industrial,93.1,655.13
1739.77,Centro-Oeste,30,1.14,Comercial,66.35,2049.69
1826.95,Sudeste,30,0.84,Comercial,91.63,1626.27
740.9,Nordeste,30,1.13,Industrial,149.72,986.94
1184.08,Sul,30,0.55,Comercial,19.4,670.64
1301.53,Nordeste,30,0.74,Residencial,36.19,999.32
1539.05,Nordeste,30,0.9,Comercial,165.81,1550.95
141.66,Centro-Oeste,30,0.75,Comercial,68.55,174.8
837.53,Sul,30,1.47,Industrial,102.31,1333.48
1742.09,Norte,30,0.71,Comercial,78.26,1315.14
504.7,Sudeste,30,1.24,Comercial,13.68,639.51
51.49,Centro-Oeste,30,0.53,Industrial,122.53,149.82
719.25,Centro-Oeste,30,0.95,Residencial,179.88,863.17
414.61,Norte,30,0.92,Comercial,160.91,542.35
883.25,Sul,30,1.39,Residencial,171.81,1399.53
83.42,Norte,30,0.96,Comercial,32.06,112.14
1978.17,Nordeste,30,0.5,Residencial,22.44,1011.53
976.08,Centro-Oeste,30,1.5,Residencial,195.7,1659.82
596.55,Sudeste,30,1.1,Comercial,87.27,743.48
1479.09,Sudeste,30,0.9,Industrial,193.49,1524.67
935.82,Sul,30,1.19,Comercial,57.52,1171.15
585.32,Norte,30,0.8,Residencial,42.64,510.9
1785.17,Sul,30,0.87,Comercial,197.54,1750.64
811.21,Norte,30,1.41,Residencial,104.65,1248.46
1582.57,Sul,30,1.0,Industrial,45.79,1628.36
1440.69,Sul,30,0.65,Industrial,65.64,1002.09
1742.52,Sul,30,1.24,Residencial,180.1,2340.82
1860.92,Norte,30,0.76,Comercial,81.91,1496.21
1141.99,Centro-Oeste,30,1.05,Residencial,80.45,1279.54
1506.21,Nordeste,30,0.6,Industrial,101.66,1005.39
1037.62,Sul,30,1.21,Industrial,74.29,1329.81
612.5,Sudeste,30,1.01,Comercial,98.16,716.78
1784.36,Sul,30,1.06,Industrial,118.52,2009.94
228.01,Nordeste,30,1.1,Comercial,193.42,444.23
559.81,Sudeste,30,1.05,Comercial,56.78,644.58
1964.26,Centro-Oeste,30,0.52,Industrial,138.82,1160.24
1281.65,Sul,30,1.47,Residencial,52.66,1936.69
387.82,Sul,30,1.27,Residencial,53.8,546.33
1497.95,Norte,30,0.95,Comercial,11.97,1435.02
1839.88,Nordeste,30,0.69,Industrial,156.46,1425.98
1412.35,Centro-Oeste,30,1.05,Industrial,13.06,1496.03
745.16,Centro-Oeste,30,0.64,Residencial,178.24,655.14
306.77,Nordeste,30,0.88,Comercial,143.99,413.95
1182.28,Norte,30,1.35,Comercial,58.39,1654.47
199.9,Centro-Oeste,30,0.87,Residencial,57.0,230.91
1320.74,Nordeste,30,1.46,Residencial,34.74,1963.02
1841.21,Norte,30,0.51,Residencial,76.76,1015.78
1283.92,Nordeste,30,1.4,Residencial,141.59,1939.08
1738.17,Sul,30,1.17,Industrial,57.74,2091.4
644.56,Norte,30,1.04,Comercial,127.3,797.64
103.7,Norte,30,0.79,Comercial,167.05,248.97
839.77,Norte,30,1.4,Residencial,44.59,1220.27
188.55,Norte,30,0.97,Industrial,44.51,227.4
1653.07,Sul,30,0.7,Comercial,188.52,1345.67
363.18,Sul,30,0.67,Industrial,45.99,289.32
663.71,Nordeste,30,0.78,Comercial,78.52,596.21
1223.97,Sudeste,30,0.85,Comercial,59.49,1099.86
1853.16,Sul,30,0.79,Residencial,196.74,1660.74
1691.88,Centro-Oeste,30,0.69,Industrial,139.4,1306.8
1512.71,Sul,30,1.03,Residencial,77.77,1635.86
687.13,Sudeste,30,1.33,Industrial,154.89,1068.77
683.81,Sudeste,30,0.7,Comercial,33.48,512.15
1425.83,Nordeste,30,1.27,Residencial,61.2,1872.0
1345.62,Norte,30,1.35,Industrial,139.95,1956.54
201.67,Sul,30,1.3,Residencial,140.99,403.16
1689.69,Nordeste,30,0.61,Residencial,10.47,1041.18
724.09,Sudeste,30,1.47,Residencial,198.25,1262.66
1324.2,Nordeste,30,0.83,Comercial,56.92,1156.01
1533.04,Centro-Oeste,30,0.99,Residencial,156.44,1674.15
1050.91,Norte,30,1.5,Residencial,37.03,1613.4
420.44,Sudeste,30,0.63,Residencial,89.39,354.27
1759.98,Sudeste,30,1.25,Industrial,20.39,2220.36
944.24,Norte,30,0.62,Comercial,189.62,775.05
403.58,Centro-Oeste,30,0.57,Industrial,111.55,341.59
526.89,Centro-Oeste,30,0.97,Industrial,25.25,536.33
1866.03,Sudeste,30,1.25,Residencial,187.73,2520.27
251.29,Centro-Oeste,30,1.45,Comercial,127.76,492.13
936.0,Norte,30,1.03,Comercial,31.29,995.37
1393.27,Sudeste,30,0.89,Industrial,150.11,1390.12
1121.26,Sudeste,30,0.87,Industrial,42.16,1017.66
1279.55,Centro-Oeste,30,1.38,Industrial,78.52,1844.3
1244.2,Norte,30,1.29,Industrial,139.17,1744.19
791.26,Sul,30,1.12,Comercial,94.03,980.24
312.71,Sudeste,30,0.95,Industrial,112.98,410.05
1626.24,Centro-Oeste,30,1.26,Comercial,179.25,2228.31
1306.81,Centro-Oeste,30,0.98,Residencial,162.46,1443.13
118.29,Sul,30,1.16,Comercial,40.85,178.07
795.82,Norte,30,1.32,Comercial,57.6,1108.08
919.7,Sudeste,30,1.12,Residencial,102.73,1132.79
114.63,Nordeste,30,0.54,Residencial,152.62,214.52
547.04,Sul,30,0.79,Industrial,130.04,562.2
1512.07,Nordeste,30,1.38,Comercial,197.07,2283.73
1788.41,Sul,30,1.14,Comercial,24.41,2063.2
135.18,Sudeste,30,0.7,Residencial,62.26,156.89
529.61,Nordeste,30,0.62,Residencial,18.88,347.24
1582.46,Norte,30,0.65,Industrial,59.83,1088.43
1381.84,Sul,30,1.14,Comercial,35.32,1610.62
1629.47,Sul,30,0.68,Residencial,89.56,1197.6
1769.42,Centro-Oeste,30,0.8,Residencial,180.23,1595.77
1674.94,Nordeste,30,1.24,Residencial,173.66,2250.59
1135.2,Sudeste,30,0.7,Industrial,161.64,956.28
1147.74,Sul,30,0.84,Comercial,179.17,1143.27
266.39,Nordeste,30,1.25,Residencial,145.01,478.0
1204.86,Nordeste,30,1.21,Comercial,103.04,1560.92
1208.58,Norte,30,1.46,Residencial,73.25,1837.78
1465.99,Centro-Oeste,30,0.61,Residencial,117.69,1011.94
1109.51,Centro-Oeste,30,0.51,Residencial,152.72,718.57
879.14,Sudeste,30,1.14,Residencial,175.4,1177.62
910.72,Centro-Oeste,30,1.03,Residencial,19.66,957.7
962.23,Sul,30,1.16,Residencial,160.96,1277.15
1267.98,Sudeste,30,0.88,Comercial,117.52,1233.34
972.24,Sul,30,0.53,Comercial,101.72,617.01
1148.8,Nordeste,30,1.39,Comercial,45.25,1642.08
661.72,Nordeste,30,0.78,Industrial,12.51,528.65
1737.47,Sudeste,30,1.25,Residencial,169.55,2341.39
1098.13,Nordeste,30,1.09,Residencial,32.63,1229.59
403.64,Centro-Oeste,30,0.59,Residencial,53.18,291.33
926.63,Sudeste,30,0.93,Residencial,64.71,926.48
1462.31,Sudeste,30,0.76,Residencial,139.81,1251.17
1131.55,Nordeste,30,1.17,Industrial,176.89,1500.8
608.99,Sul,30,0.74,Residencial,170.96,621.61
1051.31,Centro-Oeste,30,0.64,Comercial,193.68,866.52
1617.19,Centro-Oeste,30,1.46,Residencial,61.04,2422.14
1693.12,Sudeste,30,1.41,Comercial,191.79,2579.09
127.0,Sudeste,30,0.93,Comercial,52.43,170.54
